Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Diff_Posicionamento,Diff_ModoEco,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo
2025-09-10 02:04:14.960,2025-09-10 02:04:00,868022035430383,135,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 02:07:26.046,,868022035430383,136,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:11:26.140,,868022035430383,137,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:15:26.263,,868022035430383,138,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:19:26.332,,868022035430383,139,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:23:26.453,,868022035430383,140,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:27:26.519,,868022035430383,141,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:31:26.605,,868022035430383,142,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:35:26.710,,868022035430383,143,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:39:26.849,,868022035430383,144,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:43:26.917,,868022035430383,145,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:47:27.011,,868022035430383,146,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:51:27.087,,868022035430383,147,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:55:27.181,,868022035430383,148,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 02:59:27.289,,868022035430383,149,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:03:27.400,,868022035430383,150,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:04:17.201,2025-09-10 03:04:00,868022035430383,151,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 03:07:27.562,,868022035430383,152,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:11:27.603,,868022035430383,153,Heartbeat,,,77,GT06V4,,,Bateria média,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:15:27.699,,868022035430383,154,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:19:27.796,,868022035430383,155,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:23:27.907,,868022035430383,156,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:27:27.973,,868022035430383,157,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:31:28.082,,868022035430383,158,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:35:28.981,,868022035430383,159,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:39:28.256,,868022035430383,160,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:43:28.368,,868022035430383,161,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:47:28.481,,868022035430383,162,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:51:28.562,,868022035430383,163,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:55:28.645,,868022035430383,164,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 03:59:28.732,,868022035430383,165,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:03:28.834,,868022035430383,166,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:04:18.334,2025-09-10 04:04:00,868022035430383,167,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 04:07:28.957,,868022035430383,168,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:11:29.047,,868022035430383,169,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:15:29.131,,868022035430383,170,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:19:29.225,,868022035430383,171,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:23:30.839,,868022035430383,172,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:27:29.427,,868022035430383,173,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:31:29.546,,868022035430383,174,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:35:29.628,,868022035430383,175,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:39:29.723,,868022035430383,176,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:43:29.835,,868022035430383,177,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 04:47:29.925,,868022035430383,178,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 04:51:30.029,,868022035430383,179,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 04:55:30.130,,868022035430383,180,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 04:59:30.247,,868022035430383,181,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 05:03:30.321,,868022035430383,182,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:04:19.332,2025-09-10 05:04:00,868022035430383,183,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 05:07:31.025,,868022035430383,184,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:11:30.509,,868022035430383,185,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:15:30.623,,868022035430383,186,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:19:30.686,,868022035430383,187,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:23:30.804,,868022035430383,188,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:27:30.911,,868022035430383,189,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:31:30.984,,868022035430383,190,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:35:31.859,,868022035430383,191,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:39:31.191,,868022035430383,192,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:43:32.004,,868022035430383,193,Heartbeat,,,77,GT06V4,,,Bateria baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:47:31.383,,868022035430383,194,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:51:31.497,,868022035430383,195,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:55:31.583,,868022035430383,196,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 05:59:31.667,,868022035430383,197,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:03:31.781,,868022035430383,198,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:04:20.806,2025-09-10 06:04:00,868022035430383,199,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 06:07:31.881,,868022035430383,200,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:11:31.947,,868022035430383,201,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:15:32.058,,868022035430383,202,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:19:32.168,,868022035430383,203,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:23:32.267,,868022035430383,204,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:27:32.360,,868022035430383,205,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:31:32.476,,868022035430383,206,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:35:32.566,,868022035430383,207,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:39:32.683,,868022035430383,208,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:43:32.762,,868022035430383,209,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:47:32.856,,868022035430383,210,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:51:32.961,,868022035430383,211,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:55:33.048,,868022035430383,212,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 06:59:33.154,,868022035430383,213,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 07:03:33.236,,868022035430383,214,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 07:04:22.289,2025-09-10 07:04:00,868022035430383,215,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 07:07:33.382,,868022035430383,216,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 07:11:33.444,,868022035430383,217,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:15:33.553,,868022035430383,218,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:19:33.645,,868022035430383,219,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:23:33.730,,868022035430383,220,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:27:33.880,,868022035430383,221,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:31:33.941,,868022035430383,222,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:35:34.045,,868022035430383,223,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:39:34.149,,868022035430383,224,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:43:34.245,,868022035430383,225,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:47:34.345,,868022035430383,226,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:51:34.435,,868022035430383,227,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:55:34.540,,868022035430383,228,Heartbeat,,,77,GT06V4,,,Bateria extremamente baixa,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 07:59:35.987,,868022035430383,229,Heartbeat,,,77,GT06V4,,,Bateria extremamente baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 08:03:34.716,,868022035430383,230,Heartbeat,,,77,GT06V4,,,Bateria extremamente baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 08:15:58.253,2025-09-10 08:03:17,868022035430383,2,IGN,,,77,GT06V4,,,Bateria extremamente baixa,1.0,12.0,,0.0,0.0,-23.329844,-51.177729,0000,0.0,0000,000000,0.0,0.0,828.6,,,,111.0,Carregamento on,Normal,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo
2025-09-10 08:15:59.261,,868022035430383,3,Heartbeat,,,77,GT06V4,,,Bateria extremamente baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 08:15:55.251,,868022035430383,0,Login,,,77,GT06V4,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10 08:15:57.253,,868022035430383,1,Heartbeat,,,77,GT06V4,,,Bateria extremamente baixa,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 08:04:23.772,2025-09-10 08:04:00,868022035430383,231,Modo econômico,,01:00:00,77,GT06V4,555.0,0.0,,0.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:20:09,4.0,,,,,,,
2025-09-10 08:07:34.820,,868022035430383,232,Heartbeat,,,77,GT06V4,,,Bateria extremamente baixa,,,,,,,,,,,,,,,,,4.0,,,,,,
2025-09-10 08:16:17.271,2025-09-10 08:16:15,868022035430383,4,Posicionamento por tempo em movimento,00:12:58,,77,GT06V4,555.0,11.2,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:20:52,4.0,,,,,,,
2025-09-10 08:16:47.277,2025-09-10 08:16:45,868022035430383,5,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:21:22,4.0,,,,,,,
2025-09-10 08:17:17.299,2025-09-10 08:17:15,868022035430383,6,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.4,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:21:52,4.0,,,,,,,
2025-09-10 08:17:47.312,2025-09-10 08:17:45,868022035430383,7,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.2,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:22:22,4.0,,,,,,,
2025-09-10 08:18:17.310,2025-09-10 08:18:15,868022035430383,8,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:22:52,4.0,,,,,,,
2025-09-10 08:18:47.824,2025-09-10 08:18:45,868022035430383,9,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:23:22,4.0,,,,,,,
2025-09-10 08:19:17.346,2025-09-10 08:19:15,868022035430383,10,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0E,0.0,0.0,828.6,20-05:23:52,4.0,,,,,,,
2025-09-10 08:19:47.905,2025-09-10 08:19:45,868022035430383,11,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:24:22,4.0,,,,,,,
2025-09-10 08:19:58.449,,868022035430383,12,Heartbeat,,,77,GT06V4,,,Bem baixa bateria,,,,,,,,,,,,,,,,,3.0,,,,,,
2025-09-10 08:20:17.491,2025-09-10 08:20:15,868022035430383,13,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:24:52,4.0,,,,,,,
2025-09-10 08:20:47.916,2025-09-10 08:20:45,868022035430383,14,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:25:22,4.0,,,,,,,
2025-09-10 08:21:18.367,2025-09-10 08:21:15,868022035430383,15,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:25:52,4.0,,,,,,,
2025-09-10 08:21:48.298,2025-09-10 08:21:45,868022035430383,16,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:26:22,4.0,,,,,,,
2025-09-10 08:22:17.869,2025-09-10 08:22:15,868022035430383,17,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.4,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:26:52,4.0,,,,,,,
2025-09-10 08:22:48.210,2025-09-10 08:22:45,868022035430383,18,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.3,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:27:22,4.0,,,,,,,
2025-09-10 08:23:17.578,2025-09-10 08:23:15,868022035430383,19,Posicionamento por tempo em movimento,00:00:30,,77,GT06V4,555.0,11.4,,1.0,0.0,,0.0,0.0,-23.329844,-51.177729,02D4,5.0,9C6B,06909A0A,0.0,0.0,828.6,20-05:27:52,4.0,,,,,,,
